c,theta,network,optimal_tau
0.62,2.0,G2,0.2855116026393462
0.62,2.0,G3,0.16224514667818268
0.64,0.0,G1,0.06255680616736611
0.64,0.0,G2,0.661719896959544
0.64,0.0,G3,0.34696445046848245
0.64,0.1,G1,0.05683935609483954
0.64,0.1,G2,0.5751323137030222
0.64,0.1,G3,0.31432357908604697
0.64,0.2,G1,0.05219967727454345
0.64,0.2,G2,0.5111811439712489
0.64,0.2,G3,0.2878903562300002
0.64,0.30000000000000004,G1,0.04844553379057415
0.64,0.30000000000000004,G2,0.4640065277350184
0.64,0.30000000000000004,G3,0.26655567752443143
0.64,0.4,G1,0.04541302916788989
0.64,0.4,G2,0.42891352265549815
0.64,0.4,G3,0.24932706424772072
0.64,0.5,G1,0.04294350905536763
0.64,0.5,G2,0.4024028359941491
0.64,0.5,G3,0.23535555514005257
0.64,0.6000000000000001,G1,0.04091564827478591
0.64,0.6000000000000001,G2,0.38198840707932646
0.64,0.6000000000000001,G3,0.22394049717067502
0.64,0.7000000000000001,G1,0.0392362625415533
0.64,0.7000000000000001,G2,0.36596649653232727
0.64,0.7000000000000001,G3,0.2145310433262295
0.64,0.8,G1,0.03782846269090348
0.64,0.8,G2,0.3531566432608152
0.64,0.8,G3,0.20670523521041254
0.64,0.9,G1,0.036638335262686235
0.64,0.9,G2,0.34274454543773963
0.64,0.9,G3,0.20013063200859776
0.64,1.0,G1,0.03562215678734629
0.64,1.0,G2,0.33415110823755545
0.64,1.0,G3,0.19455744453470689
0.64,1.1,G1,0.03474723718499065
0.64,1.1,G2,0.32696320787765604
0.64,1.1,G3,0.18979766446624635
0.64,1.2000000000000002,G1,0.033987553864880955
0.64,1.2000000000000002,G2,0.3208827650100591
0.64,1.2000000000000002,G3,0.18569484526171884
0.64,1.3,G1,0.0333234484601857
0.64,1.3,G2,0.3156825299768565
0.64,1.3,G3,0.18213589668906932
0.64,1.4000000000000001,G1,0.03273775023919261
0.64,1.4000000000000001,G2,0.3111976728549853
0.64,1.4000000000000001,G3,0.17902979666894503
0.64,1.5,G1,0.03222299322493055
0.64,1.5,G2,0.3072958328838247
0.64,1.5,G3,0.17630076468812972
0.64,1.6,G1,0.03176088756101592
0.64,1.6,G2,0.30387689721187583
0.64,1.6,G3,0.17389192991679875
0.64,1.7000000000000002,G1,0.031350521355857565
0.64,1.7000000000000002,G2,0.3008618075153026
0.64,1.7000000000000002,G3,0.17175379119224504
0.64,1.8,G1,0.03098089117544522
0.64,1.8,G2,0.2981874605928692
0.64,1.8,G3,0.16984932648926895
0.64,1.9000000000000001,G1,0.030648670100245683
0.64,1.9000000000000001,G2,0.29580298328276355
0.64,1.9000000000000001,G3,0.16814367103464178
0.64,2.0,G1,0.030346007422082245
0.64,2.0,G2,0.2936669509688839
0.64,2.0,G3,0.16661104699078538
0.66,0.0,G1,0.06331958027583753
0.66,0.0,G2,0.6697899901842093
0.66,0.0,G3,0.3511950752606306
0.66,0.1,G1,0.05760372689149459
0.66,0.1,G2,0.5832256094720307
0.66,0.1,G3,0.3185655092790684
0.66,0.2,G1,0.05296528191554134
0.66,0.2,G2,0.5193213773629458
0.66,0.2,G3,0.292150345039269
0.66,0.30000000000000004,G1,0.049220381019722516
0.66,0.30000000000000004,G2,0.4721870988559386
0.66,0.30000000000000004,G3,0.2708388802802176
0.66,0.4,G1,0.046188859242797586
0.66,0.4,G2,0.4371189359563984
0.66,0.4,G3,0.2536358061213755
0.66,0.5,G1,0.04372134894899262
0.66,0.5,G2,0.41061663600431947
0.66,0.5,G3,0.23967897896745194
0.66,0.6000000000000001,G1,0.041697843906576694
0.66,0.6000000000000001,G2,0.3902070157931646
0.66,0.6000000000000001,G3,0.22827744190254895
0.66,0.7000000000000001,G1,0.04001996034194883
0.66,0.7000000000000001,G2,0.37418191487369473
0.66,0.7000000000000001,G3,0.2188785738093248
0.66,0.8,G1,0.038614618413244435
0.66,0.8,G2,0.3613676744177163
0.66,0.8,G3,0.21105784818999176
0.66,0.9,G1,0.03742373115925732
0.66,0.9,G2,0.35094768131433923
0.66,0.9,G3,0.20448800718927754
0.66,1.0,G1,0.0364078749087088
0.66,1.0,G2,0.34234742329787854
0.66,1.0,G3,0.1989189225707314
0.66,1.1,G1,0.03553285338237962
0.66,1.1,G2,0.3351545591218355
0.66,1.1,G3,0.19415686491765896
0.66,1.2000000000000002,G1,0.034773459461664255
0.66,1.2000000000000002,G2,0.3290662281826594
0.66,1.2000000000000002,G3,0.19005815408458948
0.66,1.3,G1,0.034109270329609774
0.66,1.3,G2,0.32386175283651025
0.66,1.3,G3,0.18649751024801559
0.66,1.4000000000000001,G1,0.033524812323980656
0.66,1.4000000000000001,G2,0.319370832286033
0.66,1.4000000000000001,G3,0.18339189833645564
0.66,1.5,G1,0.0330076205861357
0.66,1.5,G2,0.3154629872425292
0.66,1.5,G3,0.1806638372056159
0.66,1.6,G1,0.032546991403506746
0.66,1.6,G2,0.3120412156160853
0.66,1.6,G3,0.1782526321086259
0.66,1.7000000000000002,G1,0.03213679550399861
0.66,1.7000000000000002,G2,0.3090215140040297
0.66,1.7000000000000002,G3,0.1761141605057026
0.66,1.8,G1,0.03176506389415084
0.66,1.8,G2,0.30634413044078695
0.66,1.8,G3,0.17420751505447654
0.66,1.9000000000000001,G1,0.031432606444824755
0.66,1.9000000000000001,G2,0.3039566098189248
0.66,1.9000000000000001,G3,0.17250069383118383
0.66,2.0,G1,0.031131056235364937
0.66,2.0,G2,0.30181785449381937
0.66,2.0,G3,0.17096809071005306
0.68,0.0,G1,0.06408235614596669
0.68,0.0,G2,0.6778600826785619
0.68,0.0,G3,0.3554261474457789
0.68,0.1,G1,0.05836821827356312
0.68,0.1,G2,0.5913184368965764
0.68,0.1,G3,0.3228051877144797
0.68,0.2,G1,0.05373553551245572
0.68,0.2,G2,0.5274571554823304
0.68,0.2,G3,0.2964111301091727
0.68,0.30000000000000004,G1,0.049991776246304576
0.68,0.30000000000000004,G2,0.4803625826146956
0.68,0.30000000000000004,G3,0.27512367781506725
0.68,0.4,G1,0.0469641169614232
0.68,0.4,G2,0.4453188303499077
0.68,0.4,G3,0.25793852011688306
0.68,0.5,G1,0.044502281849746354
0.68,0.5,G2,0.4188300356928366
0.68,0.5,G3,0.2439979266830148
0.68,0.6000000000000001,G1,0.042479229538514705
0.68,0.6000000000000001,G2,0.3984190573813117
0.68,0.6000000000000001,G3,0.23261025226699572
0.68,0.7000000000000001,G1,0.04080262787859492
0.68,0.7000000000000001,G2,0.38239100435420326
0.68,0.7000000000000001,G3,0.22321885989862034
0.68,0.8,G1,0.0393980374557768
0.68,0.8,G2,0.36957137811782437
0.68,0.8,G3,0.2154066151258526
0.68,0.9,G1,0.03820824069710631
0.68,0.9,G2,0.35914380469655854
0.68,0.9,G3,0.20884024063329928
0.68,1.0,G1,0.03719263076835676
0.68,1.0,G2,0.35053835061337146
0.68,1.0,G3,0.20327321048110344
0.68,1.1,G1,0.03631773131343147
0.68,1.1,G2,0.34333562786923044
0.68,1.1,G3,0.19851406017026718
0.68,1.2000000000000002,G1,0.03555810299203594
0.68,1.2000000000000002,G2,0.3372457054958985
0.68,1.2000000000000002,G3,0.1944125644595534
0.68,1.3,G1,0.03489409989371676
0.68,1.3,G2,0.3320360838729115
0.68,1.3,G3,0.19085411730600615
0.68,1.4000000000000001,G1,0.03430950995401943
0.68,1.4000000000000001,G2,0.3275388331317445
0.68,1.4000000000000001,G3,0.18774902309188113
0.68,1.5,G1,0.03379202554865357
0.68,1.5,G2,0.3236276140427576
0.68,1.5,G3,0.18501919092197397
0.68,1.6,G1,0.03333153164982468
0.68,1.6,G2,0.3202005701725325
0.68,1.6,G3,0.18260731002898897
0.68,1.7000000000000002,G1,0.032920557410324645
0.68,1.7000000000000002,G2,0.31717726890942693
0.68,1.7000000000000002,G3,0.18046933397266443
0.68,1.8,G1,0.032549750334617544
0.68,1.8,G2,0.31449544496767284
0.68,1.8,G3,0.1785614228041129
0.68,1.9000000000000001,G1,0.032217451810125794
0.68,1.9000000000000001,G2,0.3121068571980559
0.68,1.9000000000000001,G3,0.17685364631609463
0.68,2.0,G1,0.03191597519866027
0.68,2.0,G2,0.30996448176192426
0.68,2.0,G3,0.1753195194974177
0.7000000000000001,0.0,G1,0.06484513655536557
0.7000000000000001,0.0,G2,0.6859301667064356
0.7000000000000001,0.0,G3,0.35965752706395365
0.7000000000000001,0.1,G1,0.05913265985130853
0.7000000000000001,0.1,G2,0.5994108571285708
0.7000000000000001,0.1,G3,0.32704481393979196
0.7000000000000001,0.2,G1,0.054503441387814655
0.7000000000000001,0.2,G2,0.5355899265704672
0.7000000000000001,0.2,G3,0.3006686635173465
0.7000000000000001,0.30000000000000004,G1,0.050764556688037005
0.7000000000000001,0.30000000000000004,G2,0.4885340450181471
0.7000000000000001,0.30000000000000004,G3,0.2794021181429758
0.7000000000000001,0.4,G1,0.04773989940003963
0.7000000000000001,0.4,G2,0.4535150766759671
0.7000000000000001,0.4,G3,0.26223894645988644
0.7000000000000001,0.5,G1,0.04528163896792195
0.7000000000000001,0.5,G2,0.4270320455144074
0.7000000000000001,0.5,G3,0.24831441590184494
0.7000000000000001,0.6000000000000001,G1,0.04325985434767428
0.7000000000000001,0.6000000000000001,G2,0.40662502063703215
0.7000000000000001,0.6000000000000001,G3,0.23693913937631017
0.7000000000000001,0.7000000000000001,G1,0.04158468343401954
0.7000000000000001,0.7000000000000001,G2,0.3905939520953242
0.7000000000000001,0.7000000000000001,G3,0.22755925186841755
0.7000000000000001,0.8,G1,0.04018103413480945
0.7000000000000001,0.8,G2,0.37776830129113453
0.7000000000000001,0.8,G3,0.21974869979865222
0.7000000000000001,0.9,G1,0.038992884432524515
0.7000000000000001,0.9,G2,0.36733590142670647
0.7000000000000001,0.9,G3,0.2131877048019848
0.7000000000000001,1.0,G1,0.037976531411187425
0.7000000000000001,1.0,G2,0.3587218693380513
0.7000000000000001,1.0,G3,0.20762259384867912
0.7000000000000001,1.1,G1,0.03710169810604305
0.7000000000000001,1.1,G2,0.351516673100745
0.7000000000000001,1.1,G3,0.2028647387180874
0.7000000000000001,1.2000000000000002,G1,0.036342061686511634
0.7000000000000001,1.2000000000000002,G2,0.34541810963062136
0.7000000000000001,1.2000000000000002,G3,0.19876502821503161
0.7000000000000001,1.3,G1,0.03567774322755426
0.7000000000000001,1.3,G2,0.34020350672950794
0.7000000000000001,1.3,G3,0.19520764470928953
0.7000000000000001,1.4000000000000001,G1,0.03509304833102659
0.7000000000000001,1.4000000000000001,G2,0.3357035119134488
0.7000000000000001,1.4000000000000001,G3,0.19209927501887172
0.7000000000000001,1.5,G1,0.03457563062404623
0.7000000000000001,1.5,G2,0.33178811284723697
0.7000000000000001,1.5,G3,0.18936835866188387
0.7000000000000001,1.6,G1,0.03411493785011938
0.7000000000000001,1.6,G2,0.32835562223599796
0.7000000000000001,1.6,G3,0.18695950321940263
0.7000000000000001,1.7000000000000002,G1,0.033702964257248925
0.7000000000000001,1.7000000000000002,G2,0.32532958189624295
0.7000000000000001,1.7000000000000002,G3,0.18481885641089552
0.7000000000000001,1.8,G1,0.0333329495516
0.7000000000000001,1.8,G2,0.32264605763030973
0.7000000000000001,1.8,G3,0.18291194599574326
0.7000000000000001,1.9000000000000001,G1,0.03299955992643275
0.7000000000000001,1.9000000000000001,G2,0.3202522694428532
0.7000000000000001,1.9000000000000001,G3,0.1812023268311862
0.7000000000000001,2.0,G1,0.032696335897075275
0.7000000000000001,2.0,G2,0.3181077672814517
0.7000000000000001,2.0,G3,0.17966823701540788
0.7200000000000001,0.0,G1,0.06560752378432702
0.7200000000000001,0.0,G2,0.6940019356156673
0.7200000000000001,0.0,G3,0.36388925707839725
0.7200000000000001,0.1,G1,0.059897053735475644
0.7200000000000001,0.1,G2,0.6075012066755391
0.7200000000000001,0.1,G3,0.3312841076236187
0.7200000000000001,0.2,G1,0.05527142504964923
0.7200000000000001,0.2,G2,0.5437251984031989
0.7200000000000001,0.2,G3,0.3049263188036058
0.7200000000000001,0.30000000000000004,G1,0.05153825215387043
0.7200000000000001,0.30000000000000004,G2,0.496701731676964
0.7200000000000001,0.30000000000000004,G3,0.2836810921241226
0.7200000000000001,0.4,G1,0.04851505203918756
0.7200000000000001,0.4,G2,0.46170203330005233
0.7200000000000001,0.4,G3,0.2665351172286001
0.7200000000000001,0.5,G1,0.04605932821646975
0.7200000000000001,0.5,G2,0.43523088784348324
0.7200000000000001,0.5,G3,0.2526277694557206
0.7200000000000001,0.6000000000000001,G1,0.04404112889358329
0.7200000000000001,0.6000000000000001,G2,0.4148252747451931
0.7200000000000001,0.6000000000000001,G3,0.24126329677671066
0.7200000000000001,0.7000000000000001,G1,0.042365534172872116
0.7200000000000001,0.7000000000000001,G2,0.39879114916749503
0.7200000000000001,0.7000000000000001,G3,0.23189169678576632
0.7200000000000001,0.8,G1,0.04096303842340426
0.7200000000000001,0.8,G2,0.38596034822562686
0.7200000000000001,0.8,G3,0.2240880516647581
0.7200000000000001,0.9,G1,0.039775414913808954
0.7200000000000001,0.9,G2,0.375521515113648
0.7200000000000001,0.9,G3,0.21752902047801628
0.7200000000000001,1.0,G1,0.038760793124481475
0.7200000000000001,1.0,G2,0.36690240765561033
0.7200000000000001,1.0,G3,0.21196704571985764
0.7200000000000001,1.1,G1,0.037884848714778895
0.7200000000000001,1.1,G2,0.359690403828878
0.7200000000000001,1.1,G3,0.20721071606979385
0.7200000000000001,1.2000000000000002,G1,0.037125163040786065
0.7200000000000001,1.2000000000000002,G2,0.3535863265308234
0.7200000000000001,1.2000000000000002,G3,0.2031115461039031
0.7200000000000001,1.3,G1,0.03646075662975908
0.7200000000000001,1.3,G2,0.348366992097186
0.7200000000000001,1.3,G3,0.1995533553494829
0.7200000000000001,1.4000000000000001,G1,0.035875922959591654
0.7200000000000001,1.4000000000000001,G2,0.34385972237067697
0.7200000000000001,1.4000000000000001,G3,0.1964473963636116
0.7200000000000001,1.5,G1,0.03535813703449401
0.7200000000000001,1.5,G2,0.3399424795143289
0.7200000000000001,1.5,G3,0.19371598332910703
0.7200000000000001,1.6,G1,0.03489749185874103
0.7200000000000001,1.6,G2,0.33650810530923947
0.7200000000000001,1.6,G3,0.1913043310841832
0.7200000000000001,1.7000000000000002,G1,0.034485329093030745
0.7200000000000001,1.7000000000000002,G2,0.3334789422472805
0.7200000000000001,1.7000000000000002,G3,0.1891626665830218
0.7200000000000001,1.8,G1,0.034115105934323674
0.7200000000000001,1.8,G2,0.33079172061364026
0.7200000000000001,1.8,G3,0.1872562668873894
0.7200000000000001,1.9000000000000001,G1,0.03378122946224534
0.7200000000000001,1.9000000000000001,G2,0.3283943155415622
0.7200000000000001,1.9000000000000001,G3,0.18554652179053188
0.7200000000000001,2.0,G1,0.03347903018949575
0.7200000000000001,2.0,G2,0.32624782204460046
0.7200000000000001,2.0,G3,0.1840100290703573
0.74,0.0,G1,0.06637045734023272
0.74,0.0,G2,0.7020687026265922
0.74,0.0,G3,0.36812139075497197
0.74,0.1,G1,0.060661402011816926
0.74,0.1,G2,0.6155917193152917
0.74,0.1,G3,0.335523607471574
0.74,0.2,G1,0.056039243973739904
0.74,0.2,G2,0.5518547168881761
0.74,0.2,G3,0.30918317389442745
0.74,0.30000000000000004,G1,0.052309498322510466
0.74,0.30000000000000004,G2,0.504866822222919
0.74,0.30000000000000004,G3,0.2879580249339065
0.74,0.4,G1,0.04929197784125939
0.74,0.4,G2,0.4698880580829848
0.74,0.4,G3,0.27083031166658333
0.74,0.5,G1,0.04683557138821962
0.74,0.5,G2,0.44342525995181825
0.74,0.5,G3,0.25694149833091745
0.74,0.6000000000000001,G1,0.04482081227499375
0.74,0.6000000000000001,G2,0.4230235069578974
0.74,0.6000000000000001,G3,0.24558484179970555
0.74,0.7000000000000001,G1,0.043145884699075356
0.74,0.7000000000000001,G2,0.40698302802052544
0.74,0.7000000000000001,G3,0.23622129659161664
0.74,0.8,G1,0.04174447936322021
0.74,0.8,G2,0.39414713889228076
0.74,0.8,G3,0.22842291619142088
0.74,0.9,G1,0.040557051036557615
0.74,0.9,G2,0.38370250342806766
0.74,0.9,G3,0.22186726153583874
0.74,1.0,G1,0.03954265159115987
0.74,1.0,G2,0.3750771182072896
0.74,1.0,G3,0.2163073551134042
0.74,1.1,G1,0.03866848296979095
0.74,1.1,G2,0.3678605429546485
0.74,1.1,G3,0.211551997796746
0.74,1.2000000000000002,G1,0.03790749876877324
0.74,1.2000000000000002,G2,0.36175064527733103
0.74,1.2000000000000002,G3,0.20745362873478798
0.74,1.3,G1,0.037242966420897805
0.74,1.3,G2,0.3565256261375119
0.74,1.3,G3,0.20389618657356215
0.74,1.4000000000000001,G1,0.03665799818081462
0.74,1.4000000000000001,G2,0.352016254906502
0.74,1.4000000000000001,G3,0.20078872983099313
0.74,1.5,G1,0.03614004714421985
0.74,1.5,G2,0.3480938436957198
0.74,1.5,G3,0.19805804470088836
0.74,1.6,G1,0.03567901727704388
0.74,1.6,G2,0.34465487470304634
0.74,1.6,G3,0.19564511012914376
0.74,1.7000000000000002,G1,0.03526668486746194
0.74,1.7000000000000002,G2,0.3416232282682611
0.74,1.7000000000000002,G3,0.19350429905043065
0.74,1.8,G1,0.03489647919357874
0.74,1.8,G2,0.33893283415464454
0.74,1.8,G3,0.19159492978459294
0.74,1.9000000000000001,G1,0.03456241473263628
0.74,1.9000000000000001,G2,0.33653444876381683
0.74,1.9000000000000001,G3,0.18988510053472205
0.74,2.0,G1,0.03426002051897207
0.74,2.0,G2,0.33438580243752664
0.74,2.0,G3,0.18834741555090398
0.76,0.0,G1,0.0671333734485033
0.76,0.0,G2,0.7101387957568797
0.76,0.0,G3,0.37235144988581687
0.76,0.1,G1,0.06142574858417798
0.76,0.1,G2,0.6236816429050112
0.76,0.1,G3,0.33976012044982956
0.76,0.2,G1,0.05680689408627916
0.76,0.2,G2,0.5599824731664367
0.76,0.2,G3,0.3134371044182469
0.76,0.30000000000000004,G1,0.053080822030150986
0.76,0.30000000000000004,G2,0.5130268359617578
0.76,0.30000000000000004,G3,0.292235617154932
0.76,0.4,G1,0.05006552221737303
0.76,0.4,G2,0.47806913932184897
0.76,0.4,G3,0.27512671568615943
0.76,0.5,G1,0.047613850051848115
0.76,0.5,G2,0.451616227370337
0.76,0.5,G3,0.2612493518888168
0.76,0.6000000000000001,G1,0.0456001694988629
0.76,0.6000000000000001,G2,0.4312111330334043
0.76,0.6000000000000001,G3,0.24990309784040055
0.76,0.7000000000000001,G1,0.04392894108275427
0.76,0.7000000000000001,G2,0.41516989855189806
0.76,0.7000000000000001,G3,0.24054713453010726
0.76,0.8,G1,0.042525350140225696
0.76,0.8,G2,0.40232902189103303
0.76,0.8,G3,0.23275395122687934
0.76,0.9,G1,0.04133843563369414
0.76,0.9,G2,0.3918787533118237
0.76,0.9,G3,0.2262023606251457
0.76,1.0,G1,0.04032409225219952
0.76,1.0,G2,0.3832476776925497
0.76,1.0,G3,0.2206433649877762
0.76,1.1,G1,0.03944961774135753
0.76,1.1,G2,0.37602516552942966
0.76,1.1,G3,0.21588942038915923
0.76,1.2000000000000002,G1,0.03869034191153724
0.76,1.2000000000000002,G2,0.3699116669622973
0.76,1.2000000000000002,G3,0.21179123209557982
0.76,1.3,G1,0.03802446863532564
0.76,1.3,G2,0.3646815234672987
0.76,1.3,G3,0.20823503764902251
0.76,1.4000000000000001,G1,0.03743932588847556
0.76,1.4000000000000001,G2,0.36016704935292343
0.76,1.4000000000000001,G3,0.20512639903363808
0.76,1.5,G1,0.03692121131090722
0.76,1.5,G2,0.3562403206342806
0.76,1.5,G3,0.2023954832647481
0.76,1.6,G1,0.036460004762926004
0.76,1.6,G2,0.35279867356995454
0.76,1.6,G3,0.19998262235746775
0.76,1.7000000000000002,G1,0.03604748643656665
0.76,1.7000000000000002,G2,0.3497624199853104
0.76,1.7000000000000002,G3,0.19784102243471519
0.76,1.8,G1,0.03567690533754473
0.76,1.8,G2,0.34706914735423927
0.76,1.8,G3,0.19592946067902786
0.76,1.9000000000000001,G1,0.03534266890075977
0.76,1.9000000000000001,G2,0.34466957554851574
0.76,1.9000000000000001,G3,0.19422162303365478
0.76,2.0,G1,0.0350401087040153
0.76,2.0,G2,0.342516462734805
0.76,2.0,G3,0.19268272241936316
0.78,0.0,G1,0.0678961693155494
0.78,0.0,G2,0.7182088625630022
0.78,0.0,G3,0.37658262999733744
0.78,0.1,G1,0.062191301993254226
0.78,0.1,G2,0.6317709999780908
0.78,0.1,G3,0.3440005667870786
0.78,0.2,G1,0.057574197944114426
0.78,0.2,G2,0.5681070109799213
0.78,0.2,G3,0.31769410880724247
0.78,0.30000000000000004,G1,0.053851069261473705
0.78,0.30000000000000004,G2,0.5211859236465227
0.78,0.30000000000000004,G3,0.29650902925724687
0.78,0.4,G1,0.05084004742912849
0.78,0.4,G2,0.4862458178630486
0.78,0.4,G3,0.279416361910394
0.78,0.5,G1,0.04838869900230898
0.78,0.5,G2,0.4597981840675007
0.78,0.5,G3,0.26555299094144597
0.78,0.6000000000000001,G1,0.046377109483880775
0.78,0.6000000000000001,G2,0.4393968311322585
0.78,0.6000000000000001,G3,0.2542215819510127
0.78,0.7000000000000001,G1,0.044707369504688746
0.78,0.7000000000000001,G2,0.42335539609923245
0.78,0.7000000000000001,G3,0.24486851276811056
0.78,0.8,G1,0.043305329040389896
0.78,0.8,G2,0.41050636780371724
0.78,0.8,G3,0.23708130115313258
0.78,0.9,G1,0.04212032224741713
0.78,0.9,G2,0.4000505462384092
0.78,0.9,G3,0.23053229916124865
0.78,1.0,G1,0.04110466123953599
0.78,1.0,G2,0.3914139884654978
0.78,1.0,G3,0.22497629688358145
0.78,1.1,G1,0.04023043337426531
0.78,1.1,G2,0.3841862387066313
0.78,1.1,G3,0.2202224517145364
0.78,1.2000000000000002,G1,0.03947076060547296
0.78,1.2000000000000002,G2,0.3780670976948131
0.78,1.2000000000000002,G3,0.21612509740281044
0.78,1.3,G1,0.038806423408206676
0.78,1.3,G2,0.3728331927610773
0.78,1.3,G3,0.2125684813611423
0.78,1.4000000000000001,G1,0.03822000138073511
0.78,1.4000000000000001,G2,0.3683161653256454
0.78,1.4000000000000001,G3,0.20946124381761547
0.78,1.5,G1,0.037701694681786
0.78,1.5,G2,0.36438491025771264
0.78,1.5,G3,0.2067289519626507
0.78,1.6,G1,0.03724029639058112
0.78,1.6,G2,0.3609396068878324
0.78,1.6,G3,0.20431587429606635
0.78,1.7000000000000002,G1,0.03682759910610896
0.78,1.7000000000000002,G2,0.35790118529110776
0.78,1.7000000000000002,G3,0.2021734633847345
0.78,1.8,G1,0.0364568356647797
0.78,1.8,G2,0.3552057350118094
0.78,1.8,G3,0.2002627539748308
0.78,1.9000000000000001,G1,0.0361224169740425
0.78,1.9000000000000001,G2,0.35280226846495694
0.78,1.9000000000000001,G3,0.1985506669034081
0.78,2.0,G1,0.03581967691023384
0.78,2.0,G2,0.35064749345309193
0.78,2.0,G3,0.1970142528857776
0.8,0.0,G1,0.06865908446068777
0.8,0.0,G2,0.7262788950170165
0.8,0.0,G3,0.380813792858914
0.8,0.1,G1,0.06295548749190416
0.8,0.1,G2,0.6398598147765694
0.8,0.1,G3,0.3482373163061036
0.8,0.2,G1,0.05834155930035035
